text,gender
"Mr @MaistoDidier ,\n\nJe me vois dans l'obligation de vous recadrer...\n\nLa stigmatisation des joueurs de Poker, ça suffit !!\n#Renaissance #GiletsJaunes #ActeXX #Acte20 #RIC #Acte21 #ActeXXI",femme
"#poleemploi_13 #versunmetier Toutes les semaines jusqu'à fin Avril, l'agence #Marseille Paradis prépare les #candidats\nSur un #atelier Focus #competences  special #vente en vue du  prochain #Forum #commerce à la @Citedesmetiers",femme
"La corderie royale, rochefort sur mer où à été construit l'hermione ",femme
Célébrons la Journée internationale du livre pour enfant . Fière de notre gouvernement qui favorise le goût de la lecture en misant sur l’accès aux livres dans les bibliothèques scolaires afin qu’elles reflètent le dynamisme de notre littérature jeunesse. #AssNat #PolQc,femme
"Je participe aujourd’hui, au nom de @France_urbaine, à l’installation du Comité Scientifique sur les Processus de #Radicalisation au Ministère @sup_recherche.",femme
Dégustation de miel du rucher du campus @UParisNanterre et d’infusions pour l’anniversaire du rucher dans le cadre de la #SeddCampus avec le LabEESS et le service RSU-DD  . On vous attend!,femme
"Réunion DM #Prevoyance très  riche en information, échanges sur les fiertés du 1er trimestre, les chiffres de la branche Prévoyance, \n#4PA, l animation commerciale Prévoyance et #Axelerate !",femme
Baci di Venezia  ! Je suis dans la carte postale  #Venezia #Italia #Romance #littlebreak #lovers,femme
"  Provocation dans le métro , un groupe de personnes avec des drapeaux de l'Etat islamique, une femme en brandit un, et dit : \n""Vous voyez ce drapeau là, il sera bientôt à l'#Élysée !"" \n\nVa t-on laisser ce genre de provocation en France en toute impunité encore longtemps ? ",femme
Quoi mais c'est déjà le jour 5 de #7jours7livres auquel me convia @BHMALENFANT !,femme
"Préparer une scène avec #magicPoser afin de trouver le meilleur angle de vue, c'est aussi devoir fabriquer une cascade, des rochers, des arbres en arrière plan...\nLibre au dessinateur de faire la mouvance de l'eau, la mousse sur les rochers et les feuilles des arbres...",femme
" .@MLP_officiel sur #Mayotte ""Le nombre de clandestins sur l'île entraine des conséquences cataclysmiques en terme d'insécurité. À 18h, plus personne ne sort. Nous avons un plan très simple pour empêcher les arrivées...""\n#LaMatinaleLCI",femme
" .@MLP_officiel : Il n'est pas normal que @JLMelenchon et moi-même qui avons représenté 40% des votes à la présidentielle, ne représentent que 25 députés sur 577.""\n#LaMatinaleLCI  pic.twitter.com/dOLmJb40pf",femme
" .@MLP_officiel : ""Si on arrive pas en tête"" aux Européennes, ""ce sera un échec, mais surtout un échec pour la France..."" \n#LaMatinaleLCI",femme
" .@MLP_officiel : ""Les conséquences de l'immigration massive se font sentir, certains même qui vivent ces difficultés se posent la question de savoir si ce n'est pas irrémédiable...""\n#LaMatinaleLCI",femme
mais pour moi être en retard c devenu un mode de vie,femme
"Condamnée à 38 ans de prison et à 148 coups de fouet, Nasrin Sotoudeh reçoit en prison la visite de son fils Nima, 4 ans, et de sa fille Mehraveh, 11 ans https://limportant.fr/infos-moyen-orient/69/t/1406086 … @AntonStruve ",femme
A faire rêver toutes les filles pendant un certain temps ...  \n#ArianaGrande  – à Centre Bell,femme
Natalie Dormer \n http://celebrity-leg-show.blogspot.com  \n#CelebrityLegShow #hotwomen #sexywomen #legs #actresses #NatalieDormer pic.twitter.com/hFUk5fnkUl,femme
"Nous avons décidé de créer une fonction de médiateur. Indépendant, il pourra résoudre à l’amiable les difficultés éventuelles entre les citoyen·ne·s et l'administration municipale. #CMRennes",femme
"#NewsAndCo\n\n Gouvernement : le bon casting ? \n\n""Il aurait pu faire confiance à un certain nombre d'élus [...] ça donne le sentiment qu'il y a un petit clan qui a pris le pouvoir à l'Elysée.""\n\n@SebastienHuyghe  @BFMTV",femme
"Marine Le Pen au poste-frontière de Menton.\nNatalie Loiseau au poste-frontière de Menton.\n\nDeux salles, deux ambiances. ",femme
La Lune encore et toujours poétique #expolune au @GrandPalaisRmn œuvre de #LeonidTishkov,femme
Ce soir dîner de la fondation des @CHUdeLyon au profit de l'innovation médicale\n#recherche #santé,femme
"Réunion publique à Nice ce soir. \n\nPour une #Renaissance européenne, la mobilisation de chacun est nécessaire. \n\nCe combat, pour une Europe qui protège la planète, ses travailleurs et ses frontières exterieures, nous le menons pour la prochaine génération.",femme
"Les  d'avril,  c'est plus des  c'est des  à ce niveau là...",femme
Présentement la joie sur le visage de ma chienne. Ravie d’avoir participé à une course canine avec sa maîtresse #complicité,femme
"""Nous comptons sur les #medias, sur des campagnes et sur la sensibilisation, pour éliminer les #stereotypes et accélérer le rééquilibrage au sein des foyers, entre les #femmes et les #hommes qui doivent prendre davantage leurs responsabilités."" #chargementale #egaliteFH",femme
"Les pathétiques moqueries sur la coiffure de @SibNdiaye donc sur son physique, sont le fait d'un racisme peu ou pas dissimulé et d'un certain sexisme.\nDans les deux cas, elles sont lamentables",femme
"A l’écoute des agents de notre police aux frontières, à Menton, pour faire le point sur les flux migratoires à la frontière italienne.\n\nC’est à l’échelle de l’Europe, grâce à une coopération encore plus forte, que nous pourrons apporter une réponse durable au défi migratoire.",femme
"Spécial dédicace à notre comique future vendeuse en ""ex-devenir"" chez #Etam.\n#CharlieHebdo\n1/2",femme
Je peux passer des heures devant les sacs à main en particulier DESIGUAL,femme
"Petite précision, je ne veux plus aucun DM, économisez vos doigts, ils sont supprimés systématiquement, les je vous trouve charmante, c'est ringard et tellement prévisible, merci à vous.",femme
EXCLUSIF. SCOOP ! ON A RETROUVE LA MYSTERIEUSE MALLETTE DE WALTER BENJAMIN !,femme
"Le rappeur Nipsey Hussle, 33 ans, nominé dans la catégorie meilleur album lors des Grammy awards en février, a été tué par balles à LA ce matin. Hier, il tweetait: avoir des ennemis puissants est une bénédiction» #RIP",femme
"Bonjour, nouvelle semaine, aujourd hui seulement la musique du moteur et c est déjà trop prudence sur la route ",femme
Tellement excitées d’être à San Diego pour NCSM! #SocialButterfly @line_lemoyne #progavenir @SNestorowich,femme
N1 a la Race et ce n’est pas un poisson d’avril ,femme
Voila voila quand on est insomniaque ben on prépare le p'tit dej du matin. \nBonne nuit à tous et à demain.\nPassez un bon début de semaine et courage à ceux qui bossent !\nLa recette ? cliquez sur le lien \nhttps://lesrecettesdetiti.fr/recipe/pancakes-de-romain … #lesfrrebelles #pancake #faitmaison,femme
"Félicitations à Amélie de Montchalin qui, j’en suis convaincue, saura défendre avec force et conviction les intérêts des Français en Europe et poursuivre le travail de refondation engagé depuis deux ans avec @EmmanuelMacron.",femme
"Belle et douce soirée à tous, le soleil remplace par la lune s est endormi, la lune et les étoiles vous guident vers de jolis rêves pour que demain votre réveil ne soit que douceur, bonne nuit ",femme
"Écoutez mon p’tit... Là j’viens de tuer un croco. Alors, si vous voulez qu’on travaille d’égal à égal faudrait vous y mettre ! #oss117 pic.twitter.com/jCIr4NCFqG",femme
"Bonne soirée à toutes et à tous, buenas noches, good night, guten nacht   ",femme
L’environnement pour l’avenir de nos enfants! #CAQ #Montérégie @CarmantLionel @jfrobergeQc @cdube940 @LouisLemieux @IanLafreniere @CReidCAQ,femme
#lesaiglesduvelay ont démontré une nouvelle fois leur supériorité en remportant le match contre Meaux (74/52). #Enedis Auvergne en Haute-Loire est fière d être partenaire de cette magnifique équipe d handibasket de #lepuyenvelay.,femme
"#JusticePourAnge et toujours les mêmes pour faire monter la sauce \nles Diallo, Hamon , Sy , les membres de la FI and Co qui ""exigent"" des réponses parce qu'il est ""racisé"".\nC'est le totem absolu qui sous-entend forcément la bavure. De base.",femme
Merci Sandrella que rappeler que l'Histoire fait la différence face aux indignations trop rapides de Twitter,femme
"Certains préfèrent faire campagne sur des #Fakenews, que ce soit sur le pacte de Marrakech ou sur le traité d’Aix-la-Chapelle. \n\nNous, nous ferons campagne sur un projet : la reprise en main de notre destin européen. #BFMpolitique",femme
Je suis émue devant ces images de commémoration. Nous devons être à la hauteur de ceux qui se sont sacrifiés. #Glieres #BFMpolitique,femme
Lande du Brulay \nVue sur l'anse du Brick et la passe de l'Est (l'une des entrées du port de Cherbourg en Cotentin),femme
"Je me présente, je m'appelle Crispy, je suis un Yorkshire Terrier de 12 ans,je suis arrivé samedi 30 mars au refuge de l'Apagi en Isère,et je vais peut-être mourir dans mon box,car qui va vouloir d'un vieux toutou comme moi !(je ne suis pas castré)!refuge APAGI 0476772006",femme
"Bonne soirée à toutes et à tous, buenas noches, good night, guten nacht   ",femme
"Je suis ici, devant vous, pour vous, avec vous, parce que j’ai l’Europe à cœur, parce que j’ai l’Europe au cœur. #Renaissance",femme
"Réservoir d'eau en béton ""piscine""\nLande du Brulay sur les communes de Fermanville, Maupertus et Carneville",femme
"() Fière d’être à la 1ère inauguration de Patrick BOBET comme Pdt de @BxMetro, consacrée aux «parenthèses» de St-Louis de Monferrand avec Mme le maire Josiane ZAMBON. Des théâtres de verdure ouverts sur la #Garonne, de purs bijoux environnementaux qui incitent aux rêveries ",femme
"Ce matin nous posons la première pierre du @CRR_Rennes. Un équipement exceptionnel dédié aux apprentissages et aux pratiques de la musique, du théâtre et de la danse au cœur du quartier du #Blosne en pleine transformation.",femme
"Cc je m'appelle Ooligan, je suis un jeune X Berger de  10 mois,je suis arrivé au refuge de l'Apagi le 22 mars complètement affolé,je pleurais tout le temps,mais en fait je suis gentil et calme,j'ai juste besoin de faire confiance, je serai castré avant mon adoption,0476772006",femme
La question est : si j’étais un homme aurais je droit au même traitement ? Silence des élus mâles qui préfèrent en sourire ... ?@MichelVeunac? ?@GuyLafite? ?#misoginie #sexisme ?@sudouest? ?@MediabaskInfo? ?@francebleu? ??@JYViollier?,femme
"Surréaliste!\nC'est beau, un moment d'auto-lucidité \n#OnArrive même à se tacler soi-même. Bref, ""l'impunité d'aujourd'hui étant la récidive de demain"", pas de députés #RN au PE, les escroqueries, ça suffit! pic.twitter.com/kzP8cDkgRM",femme
Cérémonie protocolaire championnats de France handball UNSS. La Marseillaise en langue des signes . L’UNSS c’est plus que du sport et pour tous,femme
Aussi bien dans la vie de tous les jours que dans les périodes de l'année la #relaxation aide à tous les niveaux.  http://mon.actu.io/r/bxz4l3s ,femme
Du Sport vers l'#emploi : moment de convivialité partagé entre les animateurs de la prestation et les demandeurs d'emploi qui démontre une cohésion et une dynamique bien ancrée . Une nouvelle réussite #AvecPoleemploi Lens-Liévin. @VLecreux @didier_thomas_ @poleemploi_HDF,femme
Visite du #lycée Entre Meurthe et Sânon par nos partenaires du #BBZMerzig .,femme
Conférence de Veronique Boiron à Albi sur la compréhension de l’écrit au cycle 2. pic.twitter.com/NMYicOwIif,femme
4 #recrutements en perspective !! \nMatinée de #collaboration réussie pour #poleemploi @pe_marseille01 et @axianea,femme
"VIDEO. Atteinte d'anorexie mentale, Marine parvient à s'en sortir grâce au sport https://pxlme.me/PUrEoL3U  pic.twitter.com/AbSnvSSPtn",femme
 Je demande une évolution de la réglementation sonore et vibratoire à la suite des nuisances causées aux riverains par la @LGVSEA_LISEA Bordeaux-Paris. Le rapport remis par le #CGEDD doit préconiser une nouvelle règlementation !,femme
Tellement contente de participer au congrès du climat scolaire #climatscolaire19 @eecsaintisidore,femme
"Les villes sont en 1ère ligne de la bataille contre le #ChangementClimatique. Si elles sont les premières émettrices de carbone, elles sont aussi à la bonne échelle pour passer à une société décarbonée. À condition de s'y engager résolument et de viser l'exemplarité. #inOut2019",femme
"Avec sa réforme de la #FonctionPublique, le gvt se comporte comme tous les capitalistes : supprimer  des emplois, précariser toujours plus de travailleurs. Et les économies attendues finiront dans les caisses du grand patronat arrosé de subventions publiques.",femme
Intervention ce matin « Quelle médiatisation pour la mixité dans le sport ? » au @cnosf_presse @LeCLEMI #ÉducMédiasInfo auprès de @denis_Masseglia @SarahOurahmoune et de nombreux champions #SportFémininToujours,femme
" Leur urgence c’est :\n\n Accords de libre-échange climaticides #CETA #Jefta \nGrands projets inutiles #EuropaCity \n Moins de , +  et  \nImportations #HuileDePalme\n#Pesticides #Glyphosate \n\nArrêtez de nous prendre pour des cons.",femme
"« Latifa Ibn Ziaten est une femme remarquable, un concentré d’humanité, la mère d’une des victimes de Mohammed Merah. Cette femme porte un voile. Est-ce que j’ai la moindre raison de lui dire de ne pas le faire ? Non. » #BourdinDirect",femme
